date,inst_f buy,inst_t buy,inst_txf_net,inst_txf_oi,inst_mtx_net,inst_mtx_oi,txf_open,txf_high,txf_low,txf_close,txf_volume,tse_open,tse_high,tse_low,tse_close,tse_volume,PutCallVol,PutCallRatio
2022/6/27,8680656015,1015685000,-228,-18706,5069,2069,15205,15400,15201,15277,98695,15409.08,15656.35,15409.08,15548.01,2392.14,118.67,89.96
2022/6/28,-10591489763,1069655486,-858,-19582,-5708,-3567,15299,15304,15096,15192,96034,15519.56,15533.34,15375.65,15439.92,2333.01,82.71,85.74
2022/6/29,-5939040991,254794710,-410,-20020,-1561,-4756,15020,15114,14980,15019,100640,15365.54,15365.54,15218.07,15240.13,2434.65,95.19,69.78
2022/6/30,-22789661572,1718445194,1898,-18096,-8022,-12882,14931,14945,14610,14622,131995,15146.92,15147.77,14825.73,14825.73,2592.25,77.27,61.69
2022/7/1,-11856549105,1419084643,2806,-15293,5723,-7151,14656,14702,14128,14175,183609,14812.13,14812.13,14336.03,14343.08,3001.01,79.03,54.98
2022/7/4,-6589890488,2134431223,962,-13340,2413,-8702,14236,14312,14025,14152,143173,14237.83,14412.47,14167.1,14217.06,2319.01,81.22,57.21
2022/7/5,-72568537,2001012578,-1017,-14361,-4049,-12735,14350,14430,13975,14231,175274,14345.54,14488.8,14100.89,14349.2,2573.01,81.24,59.89
2022/7/6,-8425428325,20311572,5789,-8594,-78,-12581,14213,14239,13858,13871,150712,14289.67,14319.32,13985.51,13985.51,2467.01,84.07,55.09
2022/7/7,15888856986,2871615877,882,-6548,10133,-7104,14068,14295,13832,14176,158050,14052.18,14355.15,13951.81,14336.27,2569.01,86.59,69.41
2022/7/8,-3939868946,809267772,5283,-157,8913,-2623,14390,14485,14264,14329,139319,14462.5,14552.42,14373.84,14464.53,2573.01,107.37,76.27
2022/7/11,-3390621054,175703201,2890,2734,-1523,-4150,14467,14496,14229,14276,120320,14478.31,14525.03,14313.94,14340.53,1729.01,91.82,76.56
2022/7/12,-9679357448,515787720,4776,7534,-3328,-7574,14157,14181,13850,13914,127127,14235.63,14235.63,13928.66,13950.62,1997.01,83.17,69.21
2022/7/13,5702149212,1099985326,-4042,3473,3040,-4265,14240,14356,14203,14277,112460,14194.94,14403.51,14194.94,14324.68,2215.01,95.55,69.82
2022/7/14,571184800,1374133557,-3911,-457,4407,218,14237,14437,14122,14389,128248,14252.02,14450.47,14159.39,14438.52,2090.01,107.32,74.69
2022/7/15,-11170965878,2990687927,-877,-568,1543,-1303,14422,14542,14333,14479,118876,14483.96,14579.73,14378.33,14550.62,2267.6,106.27,78.46
2022/7/18,-471838920,2300391894,1357,774,2501,1258,14577,14666,14535,14650,122938,14589.1,14719.64,14589.1,14719.64,2254.01,116.97,83.95
2022/7/19,-2366370479,85205420,2779,3552,1459,2721,14562,14697,14533,14678,92176,14638.45,14720.13,14598.99,14694.08,1965.01,98.49,85.8
2022/7/20,-3447551622,1242576550,-4697,5227,-3591,-3889,14845,14907,14696,14712,63694,14810.4,14906.95,14694.2,14733.22,2562.01,96.4,57.28
2022/7/21,11554084340,498356716,1529,6759,3134,-767,14600,14771,14573,14748,90902,14744.17,14937.7,14716.02,14937.7,2358.01,99.84,80.81
2022/7/22,-4022059252,890931939,1940,8675,-3582,-4253,14796,14848,14725,14751,93026,14953.27,14996.24,14902.32,14949.36,2626.01,97.59,83.22
2022/7/25,-1512843476,1289231123,1857,10519,3963,-238,14750,14845,14688,14794,82637,14902.25,14968.23,14851.37,14936.33,1823.34,118.99,90.63
2022/7/26,-3241972255,1060241698,-1165,9354,-4330,-4568,14755,14788,14650,14705,92221,14912.41,14912.41,14750.71,14806.78,1833.39,89.51,81.9
2022/7/27,6160765907,158974135,429,8748,1846,1798,14670,14800,14615,14794,104597,14791.71,14921.59,14717.02,14921.59,1848.01,87.31,75.21
2022/7/28,-4020487236,2044381303,1381,10107,-4621,-2735,14922,14949,14786,14831,94963,14978.95,15031.99,14849.94,14891.9,2199.67,86.67,81.82
2022/7/29,13565128683,1610758903,-1089,8968,3872,1337,14936,14990,14870,14938,94106,14950.18,15035.27,14929.49,15000.07,2228.57,106.06,89.29
2022/8/1,-6713732401,2111549164,536,9497,-1569,-204,14921,14940,14804,14870,89819,14982.27,14994.36,14886.81,14981.69,1816.41,95.61,87.84
2022/8/2,-19674553747,1346390865,2206,11717,-4649,-4909,14767,14778,14589,14643,108928,14860.94,14860.94,14663.46,14747.23,2191.01,106.09,81.15
2022/8/3,-6159184954,1680992645,58,11770,1957,-2675,14627,14727,14594,14669,97984,14757.51,14777.02,14673.35,14777.02,1777.01,99.36,82.51
2022/8/4,-4165721951,1246506363,433,12201,3738,1071,14686,14722,14461,14658,139696,14741.47,14766.57,14545.69,14702.2,1976.59,94.28,85.05
2022/8/5,24728086916,2412720830,-248,11862,10945,12380,14780,15020,14777,15009,95193,14982.27,14994.36,14886.81,14981.69,2066.99,120.35,106.07
2022/8/8,-2375422320,2057631284,-5188,6678,-12479,-115,14937,14987,14888,14961,74401,14972.21,15034.87,14908.17,15020.41,1745.4,102.78,103.06
2022/8/9,-3948430082,1240294614,3190,9859,5051,4972,14894,15065,14853,15016,89703,14965.12,15077.63,14905.23,15050.28,1880.75,98.96,106.33
2022/8/10,-17808302576,1579548986,-4192,5694,-12317,-7223,14874,14945,14832,14876,77738,14940.76,14982.33,14890.55,14939.02,2090.41,93.19,90.35
2022/8/11,14068472498,1091112859,5872,11566,14600,7377,15115,15191,15093,15183,79733,15087.59,15204.79,15087.59,15197.85,2237.48,106.19,104.24
2022/8/12,7306100930,736190083,-2135,9431,-187,7190,15229,15309,15200,15272,66960,15203.91,15298.42,15198.93,15288.97,2091.86,106.04,109.1
2022/8/15,-5052854588,4597977893,178,9609,-1872,5318,15369,15432,15310,15387,89978,15332.92,15437.23,15315.12,15417.35,2378.82,105.73,113.83
2022/8/16,-5637068892,4112241985,261,9872,1540,6850,15390,15450,15385,15422,73097,15435.04,15451.83,15392.49,15420.57,2118.19,107.46,116.69
2022/8/17,-1926126975,1074566417,558,10222,-605,4422,15404,15461,15396,15452,48353,15423.44,15475.89,15390.84,15465.45,2187.98,93.94,83.46
2022/8/18,-7739112962,750747797,-1543,8647,-6923,-2373,15250,15325,15224,15315,69333,15384.73,15396.76,15311.22,15396.76,1999.68,94.87,88.23
2022/8/19,-7298108131,1574665488,1446,10088,2493,140,15308,15406,15275,15353,72613,15394.36,15458.45,15346.26,15408.78,2225.83,110.73,98.93
2022/8/22,-15109396088,797677793,-1404,7442,-10940,-5832,15171,15250,15156,15175,63929,15375.2,15375.2,15229.36,15245.14,2041.46,88.77,89.33
2022/8/23,-16757080774,378622852,-3100,4382,-5490,-11482,15059,15109,15022,15028,68886,15225.17,15225.17,15086.43,15095.89,1743.04,89.22,78.61
2022/8/24,-10279965912,2258293514,2594,6969,1718,-9825,15080,15120,14987,15035,70377,15112.15,15183.96,15053.52,15069.19,1810.63,99.93,79.3
2022/8/25,1670396795,2111957611,-1756,5155,-415,-10008,15130,15225,15116,15172,81719,15105.31,15244.06,15105.31,15200.04,1720.09,110.12,93.54
2022/8/26,3486586266,2108845040,1372,6504,3313,-6603,15271,15318,15228,15241,62646,15221.5,15337.25,15221.5,15278.44,2146.11,105.13,102.5
2022/8/29,-24400814201,1055374037,1582,8155,-4125,-11004,14832,14898,14762,14818,103087,15197.19,15197.19,14843.72,14926.19,2129.32,86.82,76.15
2022/8/30,-18471508242,1488470556,3318,11560,5881,-5471,14850,14994,14837,14948,86047,14919.67,15027.5,14911.97,14953.63,1861.15,105.89,90.46
2022/8/31,2735917358,267286419,1698,13241,6496,1348,14849,15099,14826,15039,108620,14912.12,15095.44,14874.33,15095.44,2170.48,107.31,92.08
2022/9/1,-33248022460,605349310,-7231,6059,-16451,-15299,14841,14842,14675,14736,118005,14981,14981,14773.19,14801.86,2049.58,87.27,77.35
2022/9/2,-14625216488,631269425,-2394,3658,-4773,-20044,14776,14782,14584,14597,92325,14790.28,14817.4,14673.04,14673.04,2311.01,90.01,74.03
2022/9/5,-3067164860,390275955,3716,7388,7438,-12662,14590,14719,14561,14611,92682,14670.18,14753.03,14632.79,14661.1,1181.72,89.43,80.3
2022/9/6,-66672251,915867286,-1023,6363,-1158,-13812,14720,14770,14555,14634,93184,14705.16,14789.31,14623.22,14677.2,1820.64,94.74,81.95
2022/9/7,-17748323713,1573598483,-3504,1477,-14231,-22297,14445,14455,14331,14359,99373,14557.86,14557.86,14397.12,14410.05,1803.99,83.72,77.68
2022/9/8,-2510442916,2131606905,3693,5165,15838,-6439,14459,14552,14389,14548,88563,14447.09,14583.42,14447.09,14583.42,1722.83,100.44,87.72
2022/9/12,11212497572,1337103594,1936,8288,3835,-7352,14775,14824,14731,14794,73967,14711.34,14856.23,14711.34,14807.43,1844.73,119.5,106.7
2022/9/13,8516761132,1380742840,2706,10977,2126,-5158,14884,14928,14827,14875,64810,14895.87,14949.56,14856.98,14894.41,1824.38,111.6,113.28
2022/9/14,-13529050693,-376446768,-2084,8985,-5476,-10881,14458,14641,14443,14577,88778,14695.19,14699.78,14522.7,14658.31,1861.35,98.09,89.86
2022/9/15,-5813104987,1477607203,3246,12229,3621,-7252,14578,14715,14562,14642,77473,14647,14750.28,14624.55,14670.04,1789.46,104.61,91.1
2022/9/16,-17414268241,3048769760,-863,11356,-4850,-12062,14500,14527,14465,14483,75293,14602.16,14602.16,14521.65,14561.76,2312.3,93.28,85.17
2022/9/19,-7194832345,1096897996,-2643,8705,-2220,-14250,14550,14579,14406,14420,96859,14567.27,14585.06,14424.33,14425.68,1594.45,89.58,82.87
2022/9/20,3244212152,885819278,4427,13123,6170,-8044,14548,14569,14464,14561,83214,14474.95,14558.72,14461.39,14549.3,1653.15,99.97,87.76
2022/9/21,-9254518300,122884397,-3923,7583,-6539,-5467,14476,14520,14392,14402,47622,14517.34,14525.46,14384.11,14424.52,1774.45,98.29,76.45
2022/9/22,-19456086623,2792016790,-42,6183,-5837,-5872,14225,14250,14088,14242,104178,14325.67,14325.67,14151.8,14284.63,2085.33,88.68,79.8
2022/9/23,-14055223387,122167863,-1510,4661,-4205,-10029,14212,14229,14056,14119,87010,14231.03,14277.53,14109.71,14118.38,1977.22,76.56,74.81
2022/9/26,-7845485859,2266005307,-4521,137,-6384,-16401,13916,13953,13740,13758,114988,13993.42,13993.42,13743.19,13778.19,2178.13,86.76,62.41
2022/9/27,-6341673639,1755259006,-720,-601,1188,-15141,13843,13861,13735,13818,94792,13812.99,13862.84,13732.32,13826.59,1894.35,93.94,67.63
2022/9/28,-11956934365,2029365795,3646,1376,-4766,-13263,13796,13849,13486,13515,144383,13816.7,13854.09,13466.07,13466.07,2246.13,96.78,60.48
2022/9/29,-1388086271,1501317487,-1725,-361,5773,-7442,13658,13672,13471,13524,115038,13550.7,13651.29,13462.57,13534.26,2131.48,90.84,66.02
2022/9/30,-5884623882,1729230575,-1466,-1828,-2507,-9945,13356,13458,13298,13395,120030,13409.65,13466.82,13274.72,13424.58,2079.34,90.84,63.4
2022/10/3,-9373315934,1241462287,268,-1575,-2214,-12099,13248,13444,13215,13304,110724,13359.26,13440.23,13273.48,13300.48,1677.7,89.18,65.79
2022/10/4,6173523554,1359286043,-1129,-2702,6862,-5245,13530,13615,13489,13597,91521,13447.36,13586.96,13447.36,13576.52,1812.94,107.8,79.02
2022/10/5,4988143650,2079471011,8795,8149,10425,-3270,13740,13884,13721,13820,116457,13727.3,13902.02,13727.3,13801.43,2325.15,99.83,74.61
2022/10/6,12703047886,1215788973,-5432,2721,-3541,-6827,13932,13957,13814,13869,89623,13865.45,13899.23,13814.33,13892.05,1754.93,99.54,80.01
2022/10/7,-9280501857,1144216139,-937,1784,-4332,-11159,13781,13818,13683,13689,81120,13847.52,13847.52,13684.21,13702.28,1610.41,88.33,74.16
2022/10/11,-34275373995,1782681824,3227,3987,-6864,-13927,13251,13297,13081,13091,132727,13394.12,13394.12,13106.03,13106.03,2177.6,81.57,58.74
2022/10/12,-16640561343,671354020,-1720,2287,3502,-10294,13049,13140,12975,13076,111132,13076.91,13130.73,12991.59,13081.24,1815.56,96.55,67.92
2022/10/13,-9758858787,2264577382,7006,9286,4251,-6015,13032,13085,12805,12869,125033,13108.4,13111.39,12809.43,12810.73,2080.96,83.71,65.53
2022/10/14,10350545808,-535294789,-2892,6394,-296,-6311,13150,13249,13074,13166,101646,13023.71,13221.87,13023.71,13128.12,2067.02,102.56,80
2022/10/17,-8767347976,-877751586,-4149,2245,-3513,-9824,12964,13009,12821,12981,138854,12988.83,12988.83,12814.82,12966.05,2067.31,84.74,69.91
2022/10/18,-3713903463,-1858995332,3379,5626,2337,-7495,13158,13182,12992,13103,125759,13075.05,13143.15,12978.13,13124.68,1980.71,91.66,76.72
2022/10/19,-12127655412,1814657003,-5246,4760,-3010,-6144,13125,13168,12967,12998,69733,13096.35,13155.62,12976.76,12976.76,1840.76,97.22,59.43
2022/10/20,-12727632328,490458525,2909,7665,2875,-3253,12815,12916,12662,12900,137538,12912.93,12946.1,12698.91,12946.1,2338.95,82.29,60.89
2022/10/21,-6234403882,906658377,4103,11765,106,-3147,12922,12948,12794,12805,107939,12931.2,12954.02,12813.6,12819.2,1566.44,88.39,65.82
2022/10/24,-1404449808,1606834452,-3292,8447,2118,-925,13100,13126,12864,12882,120336,12913.58,13027.84,12856.77,12856.98,1775.01,93.69,70.49
2022/10/25,-10086873638,304770075,1678,8926,-8948,-5077,12895,12946,12652,12682,146455,12830.29,12843.31,12629.48,12666.12,1885.14,75.56,64.51
2022/10/26,2728449047,-872896701,5157,15176,10887,1916,12722,12833,12664,12739,108896,12666.42,12791.97,12635.52,12729.05,1743.79,98.23,65.41
2022/10/27,10435807841,716019666,-4871,10291,3874,5846,12883,12984,12878,12956,97666,12807.69,12954.32,12807.69,12926.37,1753.2,106.63,79.24
2022/10/28,-11127257660,1807698496,-3652,6653,-9463,-3673,12855,12915,12745,12764,97431,12874.83,12891.38,12723.98,12788.42,1727.29,76.96,71.77
2022/10/31,4571409897,1108142681,2231,8869,5398,1785,12880,12997,12836,12943,88369,12862.37,12977.61,12826.34,12949.75,1676.98,101.16,77.94
2022/11/1,-1061087196,351540857,-2702,6177,2253,3998,12960,13095,12934,13031,91434,12933.12,13062.9,12907.61,13037.21,1538.17,107.68,87.15
2022/11/2,-519184625,1355411911,1157,7334,3593,7735,13033,13103,13015,13083,66189,13033.15,13100.17,13014.04,13100.17,1542.77,98.5,75.41
2022/11/3,-12627967314,2109175815,-420,6034,-6886,4369,12883,12983,12854,12958,74133,12985.55,12991.37,12905.35,12986.6,1635.25,84.67,73.79
2022/11/4,-8777856387,299608573,-425,5588,5567,10020,12880,13039,12850,13030,82593,12941.78,13029.94,12868.25,13026.71,1753.16,85.17,76.22
2022/11/7,9203576424,862660605,-1100,4475,997,11069,13156,13265,13096,13224,95613,13109.35,13246.59,13103.35,13223.73,2046.45,109.67,91.16
2022/11/8,9088255037,1344612387,106,4582,-111,10954,13312,13390,13298,13334,74647,13274.91,13389.25,13274.91,13347.76,2227.14,119.48,101.67
2022/11/9,24128467648,1196390369,4423,9006,10090,21501,13467,13613,13438,13595,87870,13410.19,13638.81,13410.19,13638.81,2377.95,112.53,96.92
2022/11/10,-1687119066,74728679,-9285,-278,-14874,6623,13543,13565,13461,13477,71235,13556.51,13559.4,13463.85,13503.76,1908.52,81.24,88.51
2022/11/11,48847649458,3548981538,7539,8911,20004,20027,13965,14062,13896,14058,115281,13878.95,14045.51,13878.95,14007.56,3354.15,104.4,118.41
2022/11/14,37781368623,236787958,-4106,4805,-10769,9258,14159,14195,14080,14127,114862,14080.91,14217.3,14076.94,14174.9,2740.23,98.57,116.22
2022/11/15,34799715143,396809015,-1435,2006,1785,16499,14237,14575,14212,14530,140937,14325.49,14568.51,14278.53,14546.31,2983.48,106.15,134.25
2022/11/16,11580810289,899001205,4341,9139,-8609,-674,14620,14652,14451,14499,75223,14637.85,14657.66,14481.06,14537.35,2826.21,96.74,91.58
2022/11/17,-3334910439,1224710835,-1263,7878,-2267,-2949,14471,14545,14357,14513,88530,14489.41,14545.89,14383.55,14535.23,2394.87,88.74,89.15
2022/11/18,-2396444105,378753092,4713,12591,-1182,-4131,14551,14681,14437,14460,114375,14584.31,14669.98,14470.48,14504.99,2363.74,92.02,91.29
2022/11/21,-1773585313,-518899689,-1152,11425,-1238,-5313,14492,14517,14411,14428,80224,14514.71,14530.76,14421.65,14449.39,1770.34,84.45,87.02
2022/11/22,590321730,-923826830,-685,10740,1369,-3944,14457,14529,14364,14505,88314,14404.08,14542.79,14371.09,14542.2,1903.61,108.7,90.75
2022/11/23,2128505431,415722564,789,11530,-1401,-5287,14615,14642,14543,14600,76990,14595.5,14647.98,14573.41,14608.54,1874.32,95.87,86.79
2022/11/24,23326819679,1437036087,-4139,7391,2170,-3117,14690,14789,14656,14775,77474,14649.8,14784,14649.8,14784,2172.02,118.18,106.53
2022/11/25,-75852650,1044638669,-1763,4750,-6817,-6422,14769,14798,14703,14703,68961,14764.94,14835.66,14756.01,14778.51,2308.77,81.56,99.89
2022/11/28,-10771978372,-623441745,4441,9212,-444,-6950,14550,14588,14433,14475,106570,14636.9,14638.19,14503.12,14556.87,1984.44,84.19,88.13
2022/11/29,8343219127,-991409765,1976,11190,10529,3571,14470,14678,14431,14658,92020,14503.79,14716.58,14449.05,14709.64,2136.11,112,102.4
2022/11/30,20212532820,347266193,1618,12809,3575,7194,14640,14838,14619,14800,101856,14678.23,14879.55,14678.23,14879.55,2719.26,104.15,104.03
2022/12/1,15126390244,3652707396,-9912,2898,-12518,-5328,15030,15119,14927,14977,109793,15059.92,15152.38,14998.03,15012.8,2915.77,89.97,105.51
2022/12/2,-56274356,650385600,-1843,1055,-5931,-11259,14860,14959,14842,14886,70239,14933.2,15021.73,14921.06,14970.68,2230.99,85.99,98.96
2022/12/5,783423625,2416535428,2551,3606,3814,-7445,14898,15046,14880,14935,79795,14972.17,15088.06,14969.97,14980.74,2406.81,92.92,100.19
2022/12/6,-13141497280,105847311,-152,2122,-8246,-10363,14874,14894,14672,14675,92759,14955.29,14957.82,14728.88,14728.88,2441.78,74.66,88.22
2022/12/7,-4072811387,-1734657494,5012,7134,5914,-4233,14603,14780,14594,14623,106919,14708.08,14823.15,14630.01,14630.01,2468.01,108.72,95.14
2022/12/8,-9054295000,579772389,-800,6330,-5512,-9729,14567,14570,14413,14496,99806,14631.21,14634.16,14464.2,14553.04,1817.95,77.29,86.86
2022/12/9,6202943960,16514850,2674,9004,10218,489,14636,14722,14572,14707,88022,14620.27,14742.79,14620.27,14705.43,1930.19,108.11,95.7
2022/12/12,-5976205896,-343950652,468,9458,-3782,-3237,14649,14650,14485,14581,87221,14658.46,14658.46,14538.66,14612.59,1515.49,83.58,89.7
2022/12/13,-10248855336,337191415,-4050,5406,-5072,-8301,14660,14687,14496,14519,86066,14617.86,14658.7,14515.74,14522.96,1885.89,90.58,85.04
2022/12/14,14574007318,911345947,-606,4800,10874,2916,14609,14732,14576,14710,88287,14557.56,14739.36,14557.56,14739.36,1893.31,107.15,95.75
2022/12/15,-1224596403,327597092,772,5572,1350,4266,14658,14750,14607,14708,88235,14692.92,14756.38,14649.54,14734.13,1922.19,92.04,93.53
2022/12/16,-15765094490,-16973271,1133,6757,-8370,-4312,14440,14550,14411,14461,104255,14554.21,14568.31,14447.77,14528.55,2974.88,81.46,88.62
2022/12/19,-13890998282,-733367397,3281,10038,2676,-1636,14405,14485,14362,14404,98774,14478.45,14493.72,14411.81,14433.32,2065.91,102.67,85.45
2022/12/20,-10656915960,-834438208,687,10730,-4765,-6421,14366,14442,14121,14154,131280,14410.75,14451.91,14157.99,14170.03,2636.74,95.7,74.54
2022/12/21,-2676058685,512754163,2608,13631,6889,1031,14210,14278,14175,14219,48935,14205.06,14291.98,14197.86,14234.4,2188.17,109.04,92.76
2022/12/22,9348992824,591613319,1661,15294,7691,8714,14311,14396,14285,14377,71964,14323.04,14442.94,14323.04,14442.94,2121.38,102.81,103.35
2022/12/23,-13236754677,2806395557,-1884,13427,-10957,-2311,14168,14237,14125,14190,72919,14318.12,14318.12,14192.98,14271.63,1504.44,95.18,89.24
2022/12/26,-4022269067,595039317,1143,14572,2977,658,14196,14254,14192,14245,35315,14271.2,14301.11,14253.2,14285.13,1121.15,108.36,94.5
2022/12/27,3680650069,1174635780,130,14699,109,779,14295,14392,14278,14303,65334,14310.19,14410.24,14310.19,14328.43,1252.42,111.82,102.09
2022/12/28,-11089648984,237817529,-519,14158,-6980,-6000,14190,14195,14070,14110,84583,14249.83,14249.83,14119.3,14173.1,1603.18,92.56,86.37
2022/12/29,-12249455402,1331677112,24,14182,755,-5245,13960,14072,13938,14032,78436,14097.51,14120.57,13981.63,14085.02,1420.58,99.37,90.58
2022/12/30,-144762772,1206670217,5039,19221,9582,4337,14193,14213,14127,14134,61365,14183.52,14248.9,14137.69,14137.69,1357.89,110.47,99.78
2023/1/3,-101246551,1374447813,-3242,15944,1794,6271,14050,14247,13952,14230,114614,14108.16,14237.94,14001.97,14224.12,1493.32,99.31,107.15
2023/1/4,-5593871856,741922918,-1856,14088,-7239,-918,14205,14271,14181,14208,69531,14186.95,14257.45,14177.97,14199.13,1610.11,100.71,92.98
2023/1/5,1947576828,-523243762,2406,16494,3949,3031,14324,14375,14239,14289,77650,14285.12,14357.6,14270.93,14301.05,1720.67,98.16,93.82
2023/1/6,9843315736,1016424103,-2140,14354,6825,9856,14278,14403,14275,14364,78727,14278.52,14384.92,14278.52,14373.34,1538.63,108.57,108.62
2023/1/9,36187610422,3381055341,-3146,12515,10027,14655,14618,14770,14582,14769,80242,14504.47,14752.21,14504.47,14752.21,2219.99,123.32,142.81
2023/1/10,18581594474,1747549718,-2404,9237,-8636,9515,14745,14829,14735,14808,69053,14796.27,14816.13,14728.56,14802.96,1774.04,102.01,132.58
2023/1/11,3539269655,971241786,-4232,5000,-7191,2594,14855,14884,14746,14792,62375,14822.86,14842.74,14734.44,14751.44,1596.02,99.55,108.16
2023/1/12,-198858,1822582019,705,5705,-1410,1184,14825,14840,14709,14768,68357,14780.58,14813.31,14700.73,14731.64,1474.6,89.58,100.66
2023/1/13,30672006477,1469129867,5972,11689,5270,6406,15000,15016,14822,14833,83193,14923.05,14962.31,14822.15,14824.13,1819.69,85.7,100.31
2023/1/16,18748719045,175594159,-2275,9416,2027,8425,14935,15004,14916,14936,84845,14895.26,14960.92,14895.26,14927.01,1497.34,97.39,105.3
2023/1/17,11230780722,-4393502393,-70,9347,-370,8051,14923,14969,14906,14925,68548,14922.34,14945.23,14884.78,14932.93,1506.34,96.12,104.61
2023/1/30,72255686291,3089662921,1086,8099,4682,2977,15558,15559,15364,15451,45946,15291.53,15493.82,15291.53,15493.82,3297.2,85.14,102.28
2023/1/31,2924378397,1205719053,-5509,2589,-11959,-8978,15449,15456,15265,15268,72954,15419.21,15441.98,15265.2,15265.2,2763.2,82.7,81.2
2023/2/1,10251580345,792749759,1645,4234,8694,-204,15350,15402,15297,15383,61365,15346.35,15420.13,15291.68,15420.13,2336.78,90.15,88.32
2023/2/2,22537808030,1479865970,4175,8409,5480,5276,15549,15600,15468,15580,75910,15508.83,15602.09,15496.52,15595.16,2718.26,109.15,111.31
2023/2/3,11589157473,408036477,918,9327,-2728,2548,15581,15629,15488,15579,71763,15591.95,15617.73,15504.03,15602.66,2372.72,99.76,110.28
2023/2/6,-12562168445,268249054,-1412,7915,-10269,-7721,15504,15505,15391,15405,75333,15514.8,15514.8,15392.82,15392.82,2022.01,86.51,104.73
2023/2/7,-3275494418,997367995,407,7081,-890,-3647,15383,15447,15366,15396,65134,15376.12,15462.1,15363.65,15400.91,1875.87,99.28,105.73
2023/2/8,16348121575,2065967286,4685,11766,12096,8589,15475,15624,15474,15604,72141,15538.71,15631.22,15520.05,15618.17,2256.59,113.05,122.51
2023/2/9,-557331254,-295709059,-1016,10750,-7230,1359,15549,15608,15530,15601,56658,15590,15617.34,15553.84,15598.71,2104.8,102.82,120.81
2023/2/10,-156467243,619674654,932,11682,-413,946,15596,15598,15520,15575,87442,15627.33,15628.3,15546.11,15586.65,2097.74,92.86,116.79
2023/2/13,-5472358248,398782655,585,12264,-3024,-2066,15510,15547,15431,15533,100940,15564.76,15569.99,15465.56,15544.28,1764.99,84.79,108.49
2023/2/14,8729488059,1558182362,121,12379,5347,3305,15633,15682,15588,15661,76846,15584.74,15669.63,15584.74,15654.48,1776.59,112,114.53
2023/2/15,-8172886465,-944340621,-3942,8311,-14984,-4923,15502,15550,15382,15398,60917,15497.67,15553.68,15388.85,15432.89,2216.67,94.91,100.71
2023/2/16,7275587016,2043270789,6415,15936,18161,8398,15458,15599,15451,15546,81731,15474.46,15585.48,15474.46,15550.5,2298.4,115.58,116.73
2023/2/17,-11677652248,980266419,1543,17490,-8995,-641,15428,15475,15384,15433,71212,15503.75,15503.75,15418.43,15479.7,2100.95,94.41,105.95
2023/2/20,-2360046043,983207476,333,17823,4789,4148,15386,15555,15367,15522,70776,15452.01,15575.32,15436.66,15551.23,2083.68,117.28,112.54
2023/2/21,-244156306,1303600662,-887,16938,-1814,2326,15486,15547,15471,15528,57221,15535.64,15567.74,15496.73,15563,2212.71,104.62,111.65
2023/2/22,-12208336844,1028647338,2390,19336,-7396,-4877,15353,15415,15306,15376,80471,15541.17,15541.17,15345.93,15418.77,2390.05,96.98,106.04
2023/2/23,13595209322,16979768,-583,18753,13882,9005,15435,15656,15433,15597,92289,15463.46,15657.63,15463.46,15615.41,2491.26,117.77,129.39
2023/2/24,-8059712686,1229464894,-3147,15606,-7914,1091,15642,15684,15526,15542,76672,15669.88,15717.96,15503.79,15503.79,2861.01,103.53,121.9
2023/3/1,-3660028351,1484511205,-707,14832,-2273,-807,15381,15555,15333,15544,82601,15435.38,15617.03,15387.38,15598.49,2515.07,106.35,122.09
2023/3/2,-3804797917,3031377110,1254,16086,-763,-1570,15596,15618,15435,15542,81548,15580.28,15618.06,15492.37,15598.72,2147.01,98.02,119.43
2023/3/3,-2119736144,2828319549,-1653,14433,3434,1864,15612,15670,15568,15619,81464,15621.36,15713.42,15606.85,15608.42,2375.22,111.56,121.24
2023/3/6,8469607554,2047274208,-1979,12451,2193,4069,15730,15834,15692,15774,88661,15675.28,15818.88,15675.28,15763.51,2422.37,122.96,131.29
2023/3/7,3907841845,3425658364,2905,15350,3339,7408,15786,15894,15750,15874,66075,15763.87,15879.16,15749.04,15857.89,2300.78,127.82,138.72
2023/3/8,-16476357830,973274521,-4791,10559,-14045,-6419,15725,15809,15721,15785,75396,15819.18,15821.49,15740.98,15818.2,2453.58,86.13,112.59
2023/3/9,-12621071308,1236357851,-340,10219,-3422,-9841,15855,15862,15751,15767,63471,15827.98,15878.75,15770.66,15770.66,2520.71,92.39,108.94
2023/3/10,-20835777768,1830827937,-1832,6201,-10260,-11357,15618,15624,15452,15484,100898,15729.29,15729.29,15488.71,15526.2,2889.78,76.66,88.35
2023/3/13,4314969692,2331668382,4568,10770,10596,-765,15450,15540,15345,15520,137218,15514.03,15571.17,15349.67,15560.49,2392.15,92.57,92.56
2023/3/14,-28453254186,2710357526,-3183,7596,-12164,-12965,15358,15428,15310,15352,103551,15517.74,15517.74,15348.12,15360.42,2317.04,85.71,89.11
2023/3/15,-7035230534,2815666856,1251,6936,4477,-5981,15472,15532,15404,15404,54171,15425.99,15526.73,15387.59,15387.59,2428.61,109.29,97.19
2023/3/16,-12187352616,1455736042,-1585,5383,4092,-2017,15194,15305,15150,15227,115384,15334.25,15334.25,15186.74,15221.12,2417.8,101.38,95.36
2023/3/17,10909403811,2586915595,5291,10672,12484,10475,15310,15418,15298,15403,91820,15337.97,15452.96,15337.97,15452.96,2645.93,119.25,114.06
